backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,year
/6moXpp6y1EZ6pfnSxnKFMrbFnWv.jpg,"[53, 878]",8645,en,The Happening,"When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?",44.629,/v1Cw6WaCjNqInpAzUwbXB4LGgoX.jpg,2008-06-11,The Happening,False,5.399,3477,2008
/Nfwmdxl2EDvVVE4An18Lio6tSx.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",43.47,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,Horton Hears a Who!,False,6.493,3169,2008
/jJh2syzwZDM3cX2UOeDbKUZzuE8.jpg,"[35, 18, 80]",8321,en,In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",43.225,/vz3Vd6nfq9YZrVvyYx5RHFaYKV3.jpg,2008-02-08,In Bruges,False,7.491,4925,2008
/wmsePXV2z1b6ecXuKKrFbG0Q92P.jpg,[18],13223,en,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",42.44,/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,2008-12-12,Gran Torino,False,7.993,10451,2008
/fy4ddJDwAueqMGWtSIffFZ68bml.jpg,"[10402, 18, 10749]",8328,en,Step Up 2: The Streets,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",41.532,/7YGUxMoQIysZCRMk3r1sza0EX4t.jpg,2008-02-14,Step Up 2: The Streets,False,6.7,2237,2008
/wqCNT7txsPOMxwac3aO9JFEYYt1.jpg,"[28, 80, 53]",13809,en,RocknRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",41.35,/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg,2008-09-04,RocknRolla,False,6.957,2865,2008
/spyZFUG0lR6FEbvMn3YBcxT8vdx.jpg,"[35, 10749, 18, 10751, 10402]",11887,en,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor — and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. Will their final show break them apart or bring them together for the greatest moment in Wildcat history?",40.103,/2XJZeToQpxA0phMrC8Ez1mIrvjv.jpg,2008-10-11,High School Musical 3: Senior Year,False,6.567,3390,2008
/2icKUFNIs67FljWFDb58OW1zP5x.jpg,"[18, 80]",8065,en,21,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack.",39.233,/efG8Po57alqSlhqHU1lXJ3duG6t.jpg,2008-03-27,21,False,6.695,4518,2008
/f1a51iItLhHnGWs2btAQjlDIEPB.jpg,"[35, 10749]",11631,en,Mamma Mia!,"An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",39.072,/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg,2008-07-03,Mamma Mia!,False,6.979,6303,2008
/ynnarxTMs8jWKV9GK0SpUhGNCgH.jpg,"[53, 80, 18]",8848,en,The Bank Job,"Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt.",38.894,/4G4JJTlOTwSOwvzzU6bKiZfpkBb.jpg,2008-02-28,The Bank Job,False,6.835,2207,2008
/5A1ObQ0fGNHVWivBdlJyO586BTK.jpg,"[28, 12, 878]",8247,en,Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",37.809,/3pPZ9JhNz3VMmASVir5SMHvTDUU.jpg,2008-02-13,Jumper,False,6.146,5598,2008
/u0yaNgikY92zkI0t3fiEGZP3UWq.jpg,"[28, 35, 53]",11665,en,Get Smart,"When members of the nefarious crime syndicate KAOS attack the U.S. spy agency Control and the identities of secret agents are compromised, the Chief has to promote hapless but eager analyst Maxwell Smart to field agent. He is partnered with veteran and capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil world-domination plans of KAOS and its crafty operative?",37.745,/sZUjbtUS8qxXp4mj90evnqPJqX7.jpg,2008-06-19,Get Smart,False,6.19,3468,2008
/jdmRey22HOSyfL44PbYYImZUk3L.jpg,"[12, 28, 18, 14]",7840,en,"10,000 BC",A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,37.342,/9I7gV6wRbGnbfI3XOKjHeLMjYEo.jpg,2008-03-04,"10,000 BC",False,5.469,2850,2008
/8GHxjXlI5rqyTBuVNekGTPjG5T6.jpg,"[16, 10751, 14]",14836,en,Coraline,"A young girl discovers an idealized parallel universe behind a secret door in her new home, unaware that it contains a sinister secret.",215.445,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,False,7.87,7579,2009
/hGGC9gKo7CFE3fW07RA587e5kol.jpg,"[16, 35, 10751, 12]",14160,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",161.364,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,2009-05-28,Up,False,7.959,19749,2009
/r5xT55Era1XrpAq6XNsrPpozNjM.jpg,"[12, 14]",767,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",140.616,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,2009-07-15,Harry Potter and the Half-Blood Prince,False,7.693,18956,2009
/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",128.898,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,2009-12-15,Avatar,False,7.582,30979,2009
/1Jpkm9qZcsT0mSyVXgs4VlGjPNI.jpg,"[18, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",122.617,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,Inglourious Basterds,False,8.218,21754,2009
/z62CBlBBBOoNUuuxZ1jMAcq5ARE.jpg,"[16, 10749, 14, 10751]",10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",97.62,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,2009-12-08,The Princess and the Frog,False,7.206,5385,2009
/2o0PKGmnSgCGkzoSePNAqse8Ure.jpg,[35],18785,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",95.101,/uluhlXubGu1VxU63X9VHCLWDAYP.jpg,2009-06-02,The Hangover,False,7.322,16454,2009
/1M2i4Mxd03elGOTmEkIvqrHfmyS.jpg,"[35, 18, 10749]",19913,en,(500) Days of Summer,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",94.203,/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg,2009-07-17,(500) Days of Summer,False,7.284,9815,2009
/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg,"[16, 35, 10751, 12]",8355,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",93.09,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,2009-06-26,Ice Age: Dawn of the Dinosaurs,False,6.752,8072,2009
/sDAavcrOSbFnFt4zpjNqzaoNr3w.jpg,"[12, 14, 18, 10749]",18239,en,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",90.135,/k2qTooPlHffgNABNWxeJdGMglPK.jpg,2009-11-18,The Twilight Saga: New Moon,False,5.995,8966,2009
/t4V34FTYzZl0ZMdAXAK0T7DE3ie.jpg,"[28, 12, 16, 878, 53]",12244,en,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",87.398,/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,2009-08-19,9,False,6.9,3427,2009
/cCjzu6OZIUDWowadzexCHNBTmjH.jpg,"[878, 28, 53]",19959,en,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",84.112,/v3Z0Hbl0oe57njrrIPh0fJPFoo.jpg,2009-09-24,Surrogates,False,6.111,3061,2009
/5tKiuZvvV1lic7v65rdoGPmoOvf.jpg,"[28, 878, 53]",534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",83.629,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,2009-05-20,Terminator Salvation,False,6.058,6284,2009
/pvxmYJcgrLiYC6G2IQTn1PPNems.jpg,"[28, 12, 878]",14161,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",80.713,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,2009-10-10,2012,False,5.84,11695,2009
/y6JA85N8DvoonwqDGWlgkr1jnU.jpg,"[18, 10751]",28178,en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,79.939,/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,2009-06-08,Hachi: A Dog's Tale,False,8.005,6519,2009
/6188iOmUAitGThYUjyx20fO4LJd.jpg,"[12, 18]",20766,en,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",74.279,/qLaXnLzqleBWQtjvZ6JGVSaKoC3.jpg,2009-11-25,The Road,False,7.005,3707,2009
/c9K3SlmoELbMG7OGFAMBO3tM5gk.jpg,"[9648, 28, 878]",13183,en,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",65.094,/zcCGhnlO4qi8ZqunUHAnYkwUtRX.jpg,2009-03-04,Watchmen,False,7.336,8906,2009
/xC82m0q8WuICGPY4gaWfndnzRFi.jpg,"[35, 10749, 18]",18240,en,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",64.652,/aEqtJDj8MvSDQwzggvcOfFTZMw.jpg,2009-06-02,The Proposal,False,7.141,6597,2009
/mwlLjL3jTDmTdLWe2PyUVqYQTuK.jpg,"[18, 80, 53]",22803,en,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,62.735,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,2009-10-15,Law Abiding Citizen,False,7.389,4978,2009
/xERofiEyzGekTNi3oIppQvdLDZB.jpg,"[18, 53, 10752]",7445,en,Brothers,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.",61.927,/skHqceAFYee0JZuYd9MVk2IQggi.jpg,2009-12-02,Brothers,False,7.322,3469,2009
/qX4tqz74SkP4H4Z9AeZhKWJ4bI7.jpg,"[14, 18]",7980,en,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",59.494,/sn0iDphRxQ7I6aLd9igIgACITak.jpg,2009-12-26,The Lovely Bones,False,7.073,4472,2009
/jhM3wgWUrrOkz9r4xwV5cV5RhI4.jpg,[878],17654,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",58.188,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,2009-08-05,District 9,False,7.443,9195,2009
/q7M0JpPixbEYT8EhnI7wTEMONxz.jpg,"[878, 28, 12]",13475,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",58.115,/lV5OpzAss1z06YNagOVap1I35mH.jpg,2009-05-06,Star Trek,False,7.4,9661,2009
/blJVWug8FJggb9gs6NuooyOWBTP.jpg,"[27, 53, 9648]",21208,en,Orphan,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",57.481,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,2009-07-24,Orphan,False,7.0,5118,2009
/6LGX6bPhMEsuwi8CsfSBqnB1qnN.jpg,"[27, 9648]",19912,en,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",57.396,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,2009-08-26,The Final Destination,False,5.6,3134,2009
/8urrLPW6HFaIuRhJ1G3iQ7usEo7.jpg,"[35, 14, 18, 10749]",16996,en,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",55.844,/wqE9b0bdZsubI82zdX1ykLfPajh.jpg,2009-03-11,17 Again,False,6.304,5001,2009
/3lf6YCItKcF3Wrrs7tp1PL0eyOT.jpg,"[35, 10751, 16, 14, 10402]",23398,en,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",53.789,/8mdPqOga5fty15nXmaNcK1fsNMa.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.626,2813,2009
/2F3R4LNKkD1thDxE2SyjGXwWmtR.jpg,[27],26466,en,Triangle,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong.",53.586,/cRlMrbc4Iof7vN0ZqHwJnMBYBLi.jpg,2009-10-16,Triangle,False,6.923,2450,2009
/5P6hWD4zxAMntRuRnB4MmPLijNw.jpg,[18],22881,en,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",53.529,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,2009-11-20,The Blind Side,False,7.687,6196,2009
/w0QuQDa9OGLqBt15pX825cqLit7.jpg,"[14, 28, 53]",12437,en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",52.029,/yW9gF7rGn8EoV8B8rxOx1xjxVZf.jpg,2009-01-22,Underworld: Rise of the Lycans,False,6.525,3521,2009
/qQ93XZ5lqOyMd1MrqFftCJGsG1A.jpg,"[35, 27]",19908,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",51.89,/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,2009-10-07,Zombieland,False,7.3,11947,2009
/xvBcBNG6hsluST0l1bNnOIMUJb0.jpg,"[35, 10749, 18]",10184,en,He's Just Not That Into You,"Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",51.667,/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,2009-02-06,He's Just Not That Into You,False,6.547,3545,2009
/oTbIfHSLNxi9ihV6SG4K6jZ2PvM.jpg,"[28, 53, 80]",15092,en,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,49.7,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,2009-04-16,Crank: High Voltage,False,6.1,2732,2009
/iIvtWOkRgzprh6PRPEdnEcwGyM0.jpg,"[16, 35, 10751]",22794,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",49.554,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg,2009-09-17,Cloudy with a Chance of Meatballs,False,6.618,5768,2009
/tuYGaYW33H9qfmNRvyTXPXKtgeJ.jpg,"[28, 9648, 878, 53]",13811,en,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,49.535,/7SJgkVoxCf7h6y3uA4tAR4Iowwp.jpg,2009-03-19,Knowing,False,6.202,5151,2009
/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,"[28, 12, 80, 9648]",10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,48.878,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,2009-12-23,Sherlock Holmes,False,7.212,13639,2009
/kBWPHSszi8jKLqW5tMaQV1bISB2.jpg,"[80, 53, 28]",18487,en,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",48.523,/bNbyjzhzJVadpWIQPb57ddWWdWI.jpg,2009-06-10,The Taking of Pelham 1 2 3,False,6.35,3021,2009
/dcqbt5j5K6oMnz2kdEpJY8iG20i.jpg,"[27, 35]",19994,en,Jennifer's Body,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",47.388,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,2009-09-18,Jennifer's Body,False,5.934,3649,2009
/vBV2nF3yqYrskq2y1bSSuAuGqcz.jpg,"[12, 28, 53, 878]",14869,en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",47.082,/mc9b25IAprHfsaOz0wTshOwGHcY.jpg,2009-08-03,G.I. Joe: The Rise of Cobra,False,5.777,4486,2009
/zq1gg17cE6wu139QAbkCvAXJsUH.jpg,[27],37169,en,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",46.859,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,2009-10-31,The Human Centipede (First Sequence),False,5.25,2100,2009
/cj0VkGBTywa7WTIPPW9xgqmUVWl.jpg,"[53, 9648]",13448,en,Angels & Demons,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.",45.641,/hrvNVd0GDeytbDhduWa3SFKmg4A.jpg,2009-04-23,Angels & Demons,False,6.709,6627,2009
/2M5V8VcK02o4R5cxe7Ew1ltaxKr.jpg,"[28, 27, 9648, 878, 53]",19898,en,Pandorum,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",44.896,/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,2009-09-08,Pandorum,False,6.559,2285,2009
/7lmBufEG7P7Y1HClYK3gCxYrkgS.jpg,"[12, 28, 878]",10138,en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",260.651,/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,2010-04-28,Iron Man 2,False,6.84,20556,2010
/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",235.098,/oYuLEt3zVCKq57qu2F8dT7NIa6f.jpg,2010-07-15,Inception,False,8.368,35918,2010
/euCnMxNRlHNxA4f9BMnWbmxPOse.jpg,"[10751, 16, 35]",20352,en,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",187.805,/9lOloREsAhBu0pEtU0BgeR1rHyo.jpg,2010-07-08,Despicable Me,False,7.237,14664,2010
/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",128.68,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-11-17,Harry Potter and the Deathly Hallows: Part 1,False,7.755,18621,2010
/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,"[16, 10751]",38757,en,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",128.032,/ym7Kst6a4uodryxqbGOxmewF235.jpg,2010-11-24,Tangled,False,7.606,11132,2010
/xZ2we4gdiwQmg6D1w9qHlAm5yIf.jpg,"[35, 12, 14, 16, 10751]",10192,en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",124.16,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,2010-05-16,Shrek Forever After,False,6.4,7117,2010
/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,"[878, 28, 53]",34851,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,119.949,/54LZIRznS0Zjn7ZDXrsGVe3HXei.jpg,2010-07-03,Predators,False,6.257,3956,2010
